REALINC,WRKSTAT,WRKSLF,WRKGOVT,OCC10,PRESTG10,PRESTG105PLUS,MARITAL,PAWRKSLF,SIBS,CHILDS,AGE,EDUC,MAEDUC,DEGREE,MADEG,SEX,RACE,RES16,REG16,MOBILE16,FAMILY16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,EARNRS,REGION,SRCBELT,SIZE,PARTYID,PRES16,POLVIEWS,NATROAD,CAPPUN,COURTS,RELIG,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,RELIG16,FUND16,BIBLE,HAPPY,WEEKSWRK,CLASS,PHONE,TVHOURS,GOD,REBORN,SAVESOUL,RELPERSN,SPRTPRSN
17403.75,1,2,2,4760,31,18,3,2,9,1,47,12,11,1,0,1,1,3,7,2,1,1,3,1,0,0,2,0,0,0,1,1,7,6,1,3,0,5,1,1,2,1,1,8,3,1,2,1,1,1,3,52,2,3,1,6,1,1,2,1
36146.25,1,2,2,5700,47,55,1,2,1,1,43,12,10,1,1,2,1,3,7,3,1,1,3,1,0,0,2,0,0,0,1,1,7,6,1,5,0,4,1,1,2,1,1,3,3,1,1,1,1,1,1,52,2,3,2,6,1,1,2,2
44178.75,2,1,2,9130,35,29,1,0,4,1,52,11,13,0,1,1,1,2,7,1,5,1,3,1,0,0,4,0,1,1,1,3,7,6,1,5,0,5,2,1,2,1,1,0,2,1,5,1,1,2,2,27,2,3,2.898961068615139,6,2,2,3,3
64260,2,2,2,800,60,85,1,2,3,1,40,16,10,3,1,2,1,3,7,1,3,1,3,1,0,0,4,1,1,0,1,2,7,6,0,6,0,6,1,1,3,1,3,6,2,1,2,1,2,1,1,52,3,3,2.898961068615139,6,1,2,4,2
11379.375,7,2,2,7700,50,62,2,2,4,1,70,12,12,1,1,2,1,2,7,1,1,2,3,1,0,0,1,0,0,0,1,0,7,6,0,5,0,6,3,1,2,1,1,7,1,1,1,1,1,1,2,0,3,2,6,6,1,1,1,1
14726.25,3,2,1,430,39,42,3,2,1,1,57,14,12,2,1,2,1,3,7,1,1,1,3,1,0,0,1,0,0,0,1,1,7,6,0,0,0,3,1,1,3,1,1,4,2,1,2,1,3,2,1,52,2,3,3,6,1,1,2,1
29452.5,1,2,1,3255,64,87,1,2,3,1,41,17,12,3,1,2,1,5,2,3,1,2,3,1,0,0,5,0,1,1,1,2,7,6,0,4,0,7,2,1,3,1,1,8,1,1,2,1,1,1,1,52,3,3,1,6,1,1,1,1
36146.25,1,1,2,4810,47,61,3,2,3,0,28,16,16,3,3,1,1,1,7,2,2,1,2,1,0,0,1,0,0,0,1,1,7,6,0,5,0,6,1,1,2,1,1,6,2,1,2,1,1,2,1,52,4,4,3,6,1,1,1,1
10040.625,6,2,2,5140,40,32,3,2,2,1,48,13,12,1,1,2,1,3,7,1,1,1,2,1,0,0,1,0,0,0,1,2,7,6,0,1,0,6,3,1,2,1,1,4,1,1,2,1,1,1,2,28,2,3,3,6,1,1,2,2
24097.5,1,2,2,5000,46,54,1,1,2,1,22,13,11,1,0,1,1,3,7,1,1,1,4,1,0,0,3,1,0,0,1,2,7,6,0,4,0,4,2,1,2,1,1,4,2,1,2,1,1,1,1,52,2,3,1,6,1,1,3,3
20081.25,6,2,2,4110,31,16,1,1,7,1,22,15,17,1,3,2,1,3,7,2,3,1,4,1,0,0,3,1,0,0,1,1,7,6,0,2,0,5,1,1,2,1,1,3,1,1,5,1,1,1,2,0,2,3,1,6,2,1,2,2
24097.5,1,2,2,7720,27,12,5,2,9,1,48,12,12,1,1,2,2,4,3,3,1,1,4,1,0,0,4,0,0,1,1,2,7,6,0,0,0,4,2,2,2,1,1,7,1,1,1,1,1,1,3,52,2,3,3,6,1,1,2,2
53550,1,2,2,3500,69,88,1,2,2,1,55,15,11,1,0,2,1,2,7,2,1,1,2,1,0,0,2,0,0,0,1,2,7,6,0,5,0,4,1,1,2,1,1,4,1,1,1,1,1,1,2,52,2,6,2.898961068615139,6,1,1,2,1
7363.125,1,2,1,4020,33,24,4,2,8,1,37,12,10,1,0,2,2,2,7,1,1,2,3,2,0,0,6,1,1,1,1,2,7,6,0,0,0,3,1,2,2,1,2,8,1,1,3,1,2,1,3,52,2,3,2.898961068615139,6,1,1,2,2
14726.25,5,2,2,6050,27,18,1,2,4,0,30,11,12,0,1,1,3,3,7,1,1,2,3,1,8,4,5,0,1,1,1,0,7,6,0,5,0,4,1,1,2,2,2,2,2,1,5,2,2,2,1,26,3,3,8,6,2,2,4,3
10040.625,5,2,2,6355,49,54,3,1,4,1,55,12,12,1,1,1,1,2,5,2,3,1,2,1,0,0,1,0,0,0,1,0,5,6,2,3,0,4,1,1,2,1,1,8,1,0,2,1,1,1,3,0,1,3,8,6,1,1,2,2
12718.125,5,2,2,7750,35,26,3,1,4,1,55,12,10,1,0,1,1,3,5,1,1,1,3,1,0,0,1,0,0,0,1,0,5,6,3,4,0,5,1,1,1,1,2,2,1,1,1,1,1,1,2,0,2,3,5,6,1,1,1,1
4819.5,5,1,2,430,39,42,1,1,2,1,63,14,11,2,1,1,1,1,5,1,1,2,3,1,0,0,2,0,0,0,1,2,5,6,3,5,0,4,2,1,2,1,1,2,2,2,2,1,1,2,1,40,2,3,2.898961068615139,6,2,2,2,2
36146.25,1,2,2,4700,38,39,1,1,1,1,65,12,8,1,0,1,1,2,5,2,1,1,2,1,0,0,2,0,0,0,1,2,5,6,4,6,0,4,2,1,2,1,1,3,1,1,2,1,1,2,2,52,2,3,6,6,1,1,2,1
6024.375,6,2,2,4110,31,16,3,2,1,1,28,13,14,1,2,2,1,3,5,1,1,1,3,1,0,0,3,1,0,0,1,1,5,6,4,3,0,6,3,1,2,1,1,4,1,1,3,1,1,1,1,42,3,2,1,6,2,2,2,2
36146.25,1,2,2,4700,38,39,1,2,0,1,36,12,12,1,1,1,1,3,5,1,1,1,3,1,0,0,6,0,1,1,1,1,5,6,4,6,0,6,2,1,2,1,1,7,1,2,1,1,1,2,2,52,3,3,2.898961068615139,6,1,1,1,2
53550,5,2,1,4220,24,15,1,2,12,1,57,12,5,1,0,1,2,2,5,1,1,1,1,1,0,0,2,0,0,0,1,1,5,6,4,0,0,6,1,2,2,1,1,5,2,1,2,1,1,2,2,0,3,3,2.898961068615139,3,2,1,3,3
7363.125,1,2,2,2300,53,68,1,1,5,1,53,12,12,1,1,2,1,1,7,2,1,2,2,1,0,0,2,0,0,0,1,1,7,5,4,1,0,6,1,2,2,1,1,8,1,1,1,2,2,1,1,52,3,3,5,6,1,1,1,1
267.75,5,1,2,3600,48,50,4,2,2,1,66,9,5,0,0,2,2,1,7,2,1,2,2,1,0,0,2,1,0,0,1,1,7,5,4,0,0,3,1,2,2,1,1,7,2,1,1,1,1,1,2,0,1,3,10,6,1,1,2,2
24097.5,7,2,2,4920,49,69,1,2,7,1,29,13,12,1,1,2,2,3,7,2,1,1,3,1,0,0,4,1,0,0,1,2,7,5,4,2,0,4,2,1,2,11,2,7,1,1,3,1,1,1,2,27,2,3,1,6,1,1,2,1
24097.5,1,2,1,2430,55,73,5,1,1,0,57,18,9,4,0,2,1,2,7,1,1,2,2,1,0,4,1,0,0,0,1,1,7,5,4,1,0,4,1,2,2,2,2,2,1,1,1,2,2,2,2,52,3,3,3,6,2,2,2,2
29452.5,1,2,1,5110,40,38,1,2,2,1,35,13,14,1,1,2,1,2,7,1,3,1,4,1,0,0,3,0,1,0,1,2,7,5,4,0,0,4,2,1,2,2,2,7,1,1,2,2,2,2,2,52,2,3,2,6,2,2,2,3
4819.5,7,2,1,3600,48,50,1,0,55,1,29,11,6,0,0,2,2,3,7,2,7,2,5,1,0,0,3,1,0,0,1,1,7,5,0,1,0,4,1,2,1,1,1,2,1,1,3,1,1,1,1,32,2,2,5,6,1,1,2,3
1071,7,2,2,3600,48,50,5,2,2,1,24,13,12,0,1,2,2,4,7,1,1,1,3,1,0,0,4,1,1,0,1,1,7,5,0,1,0,4,2,2,2,11,2,2,2,1,2,11,2,1,2,30,3,3,2.898961068615139,6,1,1,2,2
24097.5,8,2,2,6230,44,49,1,2,6,1,56,12,12,1,1,2,1,5,7,2,1,1,3,1,0,0,2,0,0,0,1,0,7,5,0,1,0,3,1,1,2,2,2,5,1,1,2,2,2,2,2,0,3,2,3,5,2,1,2,2
20081.25,4,2,2,4030,21,9,1,2,7,1,32,14,12,2,1,2,2,3,7,2,3,1,4,1,0,0,5,0,1,0,1,2,7,5,2,0,0,5,1,2,3,1,1,8,1,1,2,1,1,1,2,30,3,3,6,6,1,1,1,1
11379.375,1,2,2,6260,28,23,5,2,0,1,24,11,9,0,1,1,1,3,7,1,1,2,3,1,0,2,3,1,0,0,1,2,7,5,2,5,0,6,1,1,2,2,2,4,2,1,2,2,2,1,2,47,2,3,2,6,1,1,2,3
14726.25,3,2,2,7420,33,28,1,0,0,1,28,7,12,0,1,1,1,1,7,2,5,1,3,1,0,0,5,1,1,0,1,1,7,5,2,2,0,4,3,1,2,1,1,3,2,1,1,1,1,1,2,0,2,3,4,6,1,1,3,2
29452.5,1,2,1,5220,51,62,1,2,5,1,52,16,13,1,1,2,1,3,7,1,1,2,3,1,0,2,2,0,0,0,1,2,7,5,9,4,0,6,1,1,2,11,2,1,2,1,2,2,2,2,1,52,2,3,3,5,2,1,2,2
24097.5,1,2,2,3500,69,88,3,2,7,1,37,15,20,1,3,2,1,3,7,2,3,1,2,1,0,0,5,1,1,1,1,1,7,5,9,1,0,3,2,2,3,2,2,3,3,1,5,2,2,2,3,52,2,3,2.898961068615139,6,2,2,3,2
29452.5,1,2,2,7420,33,28,5,2,3,0,20,12,16,1,3,1,1,3,7,1,1,1,4,1,0,0,1,0,0,0,1,1,7,5,9,3,0,4,2,1,2,1,1,5,1,1,1,1,1,1,1,52,2,3,1,6,1,1,1,1
11379.375,5,2,1,2310,61,85,2,0,3,0,89,16,8,3,0,2,2,1,7,1,5,2,1,1,0,0,3,0,0,0,1,1,7,5,9,0,0,1,1,1,2,2,2,7,1,0,1,2,2,2,2,0,2,3,2.898961068615139,6,1,1,1,1
17403.75,1,2,2,4700,38,39,1,2,2,0,34,12,12,1,1,1,1,3,5,2,1,1,5,1,0,0,3,0,0,1,1,1,5,6,3,1,0,1,3,1,3,1,3,7,1,1,6,1,1,2,2,52,2,3,0,3,2,2,4,2
4819.5,5,2,1,120,53,65,2,2,5,1,63,14,14,2,2,2,1,6,3,3,1,1,3,1,8,4,2,0,0,1,1,1,5,6,3,1,0,5,2,1,2,1,1,0,2,1,1,1,1,3,2,0,2,3,2.898961068615139,6,1,1,4,1
17403.75,1,1,2,6240,31,19,5,2,1,0,35,13,15,1,2,1,1,4,5,2,1,1,2,1,0,0,1,0,0,0,1,1,5,6,3,3,0,4,1,1,2,1,1,4,2,1,4,1,1,2,1,52,2,3,7,4,2,2,3,3
12718.125,1,2,2,9600,35,28,4,2,3,0,37,6,4,0,0,1,3,3,0,3,1,2,1,2,8,4,1,0,0,0,1,1,5,6,3,1,0,4,1,2,2,2,2,5,1,1,2,2,2,1,1,52,2,3,2,6,1,1,3,2
36146.25,2,2,2,4010,38,29,4,0,2,1,28,6,6,0,0,2,3,6,7,3,5,1,2,2,8,4,3,0,1,0,1,2,5,6,3,2,0,6,2,1,3,4,3,0,4,2,4,2,2,1,3,52,2,3,2,6,1,1,3,3
12718.125,5,2,1,3800,40,39,3,2,13,0,63,12,12,1,1,1,1,3,5,1,1,2,2,1,0,0,1,0,0,0,1,0,5,6,3,3,0,6,3,1,2,1,1,7,1,1,2,1,1,1,2,0,2,3,3,6,1,1,1,1
10040.625,1,2,2,3645,51,55,5,0,7,1,32,14,14,2,1,2,2,3,5,1,5,1,3,1,0,0,5,1,1,0,1,2,5,6,3,0,0,4,1,1,2,1,3,5,1,1,2,1,1,1,1,52,2,3,3,6,1,1,2,1
29452.5,1,2,2,3255,64,87,2,2,10,1,53,14,12,2,1,2,2,3,5,2,1,1,3,1,0,0,1,0,0,0,1,1,5,6,3,1,0,5,2,2,2,1,1,5,2,1,2,1,1,3,2,52,2,3,2,6,1,1,2,2
36146.25,5,1,2,6200,49,63,1,2,4,1,62,12,6,1,0,1,1,2,5,1,1,2,2,1,0,0,2,0,0,0,1,1,5,6,5,0,0,5,1,1,3,1,1,7,1,1,1,1,1,1,2,0,3,3,2.898961068615139,6,1,1,2,1
29452.5,1,2,2,5700,47,55,1,2,1,1,35,12,8,1,0,2,1,2,5,3,1,1,3,1,0,0,3,0,1,0,1,2,5,6,5,5,0,4,2,2,2,1,1,8,1,1,2,1,1,1,1,52,2,3,2.898961068615139,6,1,1,1,1
24097.5,1,2,1,4020,33,24,1,2,6,1,35,12,2,1,0,2,3,1,0,3,1,2,1,2,8,4,2,0,0,0,1,2,5,6,5,3,0,4,2,1,2,1,1,0,2,1,5,2,2,1,1,40,2,3,3,6,2,1,3,2
2409.75,1,1,2,9720,32,20,4,2,5,1,41,13,9,2,0,2,1,1,5,1,1,1,5,1,0,0,2,0,0,0,1,1,5,6,5,3,0,4,3,1,2,1,1,3,2,2,5,1,1,1,2,40,2,3,6,6,1,1,2,2
7363.125,1,1,2,205,46,58,1,2,6,1,59,8,11,0,1,1,1,1,5,1,1,2,3,1,0,0,2,0,0,0,1,2,5,6,5,6,0,4,1,1,2,1,1,8,1,2,1,1,1,1,2,52,2,3,3,6,1,1,1,1
14726.25,1,2,2,4220,24,15,1,2,4,1,60,12,8,1,0,2,2,1,5,2,1,2,1,1,0,0,2,0,0,0,1,2,5,6,4,0,0,5,2,2,2,1,1,3,2,2,2,1,1,1,3,40,2,3,2,6,2,1,2,2
14726.25,1,2,1,430,39,42,1,2,3,1,39,13,13,1,1,2,1,4,9,3,3,1,3,1,0,1,4,0,1,1,1,1,5,6,4,2,0,2,2,1,2,1,3,2,2,2,2,1,3,2,1,36,2,3,2,5,2,2,2,3
8701.875,2,2,2,220,53,75,2,0,4,1,62,12,14,1,2,1,2,1,5,1,5,1,2,1,0,0,1,0,0,0,1,1,5,6,4,0,0,4,2,1,2,1,3,4,1,2,2,1,3,1,2,52,2,3,5,4,2,2,2,2
20081.25,1,2,1,3800,40,39,3,2,2,1,47,12,12,1,1,2,2,4,2,3,1,1,4,1,0,0,4,1,0,1,1,3,5,6,4,1,0,4,2,1,1,1,1,3,1,1,1,1,1,2,3,52,2,3,12,6,1,1,2,3
24097.5,1,2,2,5860,32,26,1,1,4,1,51,13,8,1,0,2,1,2,5,1,1,1,2,1,0,0,2,0,0,0,1,2,5,6,4,1,0,5,2,1,2,1,1,6,3,1,1,1,1,1,1,52,2,3,2,6,1,1,2,2
44178.75,1,2,2,5600,40,39,1,2,1,1,26,12,12,1,1,2,1,1,5,1,1,1,4,1,0,0,4,1,1,0,1,2,5,6,4,5,0,4,2,2,2,1,1,3,1,1,2,1,1,1,2,52,3,3,1,6,1,1,2,2
36146.25,1,2,1,2000,51,64,3,0,2,1,53,19,11,4,0,2,1,3,7,2,5,1,1,1,0,2,2,0,0,0,1,2,7,5,38,1,0,4,3,1,2,2,2,3,2,1,2,2,2,3,1,52,2,3,2.898961068615139,6,2,1,2,2
11379.375,7,2,2,8300,26,12,5,2,2,1,20,12,12,1,1,2,3,4,7,1,1,1,4,1,0,0,3,1,0,0,1,1,7,5,38,0,0,3,1,1,1,1,2,5,2,1,5,1,2,2,2,52,3,2,4,5,2,1,3,2
7363.125,1,2,2,9130,35,29,3,2,10,1,27,13,10,1,1,1,3,6,5,3,3,1,4,1,1,2,5,1,1,0,1,2,7,5,38,1,0,4,1,2,1,1,1,5,2,1,2,1,1,1,1,52,3,3,2.898961068615139,6,1,1,2,2
6024.375,5,2,2,5600,40,39,1,2,0,1,66,14,9,2,0,1,1,6,2,3,1,1,3,1,0,0,2,0,0,0,1,0,7,5,38,6,0,6,1,1,2,1,1,6,1,1,2,4,3,1,1,0,3,3,2.898961068615139,6,2,2,1,2
10040.625,5,2,1,2160,44,49,3,0,3,1,75,14,10,2,0,2,1,3,7,1,5,1,3,1,0,0,2,0,0,0,1,1,7,5,38,0,0,4,1,1,2,1,1,8,1,1,1,1,1,2,1,26,2,3,1,6,1,2,1,3
29452.5,1,2,2,7360,33,29,5,1,1,0,37,19,16,1,2,1,1,4,7,1,1,1,3,1,0,0,1,0,0,0,1,1,7,5,38,3,0,4,1,1,2,2,2,4,2,1,2,4,3,2,2,52,3,1,6,5,2,2,3,3
24097.5,5,2,2,1420,61,85,5,2,3,0,65,18,14,4,1,2,1,3,7,1,1,1,3,1,0,0,1,0,0,0,1,1,7,5,38,0,0,3,2,2,1,1,3,1,1,2,2,1,3,3,1,26,3,3,2.898961068615139,6,2,2,4,1
44178.75,7,2,2,410,41,44,1,2,2,1,53,11,13,1,1,2,1,6,7,2,1,1,3,1,0,0,2,0,0,0,1,2,7,5,38,1,0,4,1,2,3,1,1,6,2,1,2,1,1,1,2,52,3,2,6,6,1,1,2,2
53550,1,2,2,2010,54,68,3,2,4,1,36,18,12,3,1,2,1,3,7,1,1,2,2,1,0,0,2,0,1,0,1,1,7,5,38,1,0,4,1,1,1,1,1,7,3,1,2,1,1,2,2,52,2,3,2,6,1,1,2,2
24097.5,5,2,2,5700,47,55,1,2,2,1,78,15,10,1,0,2,1,6,6,3,1,2,3,1,0,0,2,0,0,0,1,0,7,5,38,5,0,4,1,1,2,1,3,4,1,1,2,1,3,2,2,0,3,3,3,6,2,1,2,2
53550,1,2,1,50,53,73,1,2,1,1,57,17,14,3,2,1,1,3,7,1,1,1,4,1,0,0,3,0,0,1,1,2,7,5,38,1,0,5,1,1,3,1,3,7,2,1,2,1,2,2,1,52,2,3,2.898961068615139,6,2,2,3,3
36146.25,1,2,2,6530,48,52,1,2,1,1,28,16,12,3,1,1,3,1,7,1,1,2,3,1,0,0,2,0,0,0,1,2,7,5,38,6,0,6,1,1,2,1,1,7,1,1,2,1,1,1,2,52,2,3,4,6,1,1,1,1
29452.5,1,2,2,8965,35,28,1,2,2,1,28,14,14,2,2,1,1,3,7,1,1,1,3,1,0,0,3,1,0,0,1,2,7,5,4,1,0,2,1,1,2,1,1,1,2,2,6,1,1,2,1,52,2,3,4,3,2,2,3,3
24097.5,7,2,2,50,53,73,1,2,3,0,36,12,10,1,0,2,1,2,7,1,1,1,2,1,0,0,2,0,0,0,1,1,7,5,4,0,0,4,1,1,2,1,1,0,2,1,2,1,1,2,2,0,2,3,2.898961068615139,6,2,1,2,2
53550,1,2,2,3255,64,87,1,2,3,1,46,16,12,3,1,2,1,5,9,3,1,1,3,1,0,0,4,0,0,1,1,3,6,5,3,2,0,4,1,1,2,4,3,1,4,1,4,1,1,2,2,52,3,3,1,6,2,1,2,2
14726.25,1,2,2,9130,35,29,3,2,5,1,41,12,15,1,1,1,1,2,3,3,3,1,1,1,0,0,3,0,1,0,1,1,6,5,3,5,0,4,1,1,2,4,3,0,4,1,6,1,3,1,2,52,2,3,4,6,2,2,4,2
36146.25,1,2,2,9600,35,28,1,2,1,1,58,10,7,1,0,1,1,2,6,2,1,1,3,1,0,0,3,0,0,0,1,2,6,5,3,2,0,5,1,1,2,1,3,0,2,0,6,1,3,3,1,50,2,2,2.898961068615139,5,2,2,3,3
20081.25,1,2,2,9130,35,29,5,1,4,0,19,13,13,1,1,1,2,1,6,1,2,1,3,1,0,0,6,0,0,1,1,5,6,5,3,1,0,4,2,2,2,1,1,7,1,1,2,1,1,2,2,12,2,3,2,6,1,1,2,4
44178.75,1,2,2,1030,55,83,1,0,1,1,32,13,14,1,2,2,1,6,6,2,5,1,3,1,0,0,5,1,1,0,1,2,6,5,6,2,0,4,1,1,2,1,1,3,2,0,3,1,1,2,2,52,3,3,2,6,2,2,2,3
36146.25,1,1,2,7200,45,50,1,2,4,0,54,12,11,1,0,1,1,2,6,2,1,2,2,1,0,0,2,0,0,0,1,1,6,5,6,0,0,4,1,2,2,1,3,7,1,1,3,1,3,2,1,52,2,1,2,6,1,2,2,2
36146.25,1,2,1,2320,64,91,1,1,1,0,28,18,14,4,2,2,1,2,6,2,1,1,2,1,0,0,2,0,0,0,1,2,6,5,6,5,0,6,3,1,2,1,1,8,1,1,2,1,1,1,1,40,2,3,2,6,1,1,1,1
53550,1,2,2,5000,46,54,1,1,1,1,34,12,12,1,1,2,1,2,6,2,1,1,3,1,0,0,3,0,0,1,1,2,6,5,3,1,0,4,2,1,2,1,1,7,1,1,1,1,1,2,1,52,2,3,1,6,1,1,1,1
17403.75,1,1,2,4200,37,29,1,2,2,1,65,13,12,1,1,1,1,3,8,3,1,2,3,1,0,2,2,0,0,0,1,2,6,5,3,5,0,5,2,1,2,1,2,7,1,1,1,1,1,1,2,52,2,3,2,6,1,1,1,1
74970,1,1,2,205,46,58,1,2,1,1,61,12,8,1,0,1,1,1,0,3,1,1,3,2,8,4,2,0,0,0,1,2,6,5,3,5,0,5,3,1,2,1,1,6,3,1,2,1,1,2,2,52,3,4,1,6,1,1,2,3
24097.5,1,1,2,9600,35,28,1,1,5,1,55,12,8,1,0,1,1,3,6,2,1,1,2,1,0,0,2,0,0,0,1,2,6,5,3,5,0,4,1,1,2,1,1,0,2,0,3,1,1,2,2,52,2,3,2,5,1,1,1,3
20081.25,1,2,2,2040,66,86,1,1,2,1,67,15,8,2,0,1,1,2,6,2,1,2,3,1,0,0,2,0,0,0,1,1,6,5,3,4,0,6,1,2,2,1,1,8,1,1,1,1,1,1,1,52,2,3,2.898961068615139,6,1,1,1,1
53550,1,2,2,8965,35,28,1,2,3,1,49,12,12,1,1,1,1,2,6,2,1,2,3,1,0,0,1,0,0,0,1,2,6,5,3,3,0,4,1,1,2,4,3,0,4,1,1,1,2,2,2,13,3,6,3,6,2,2,4,1
14726.25,1,2,2,8220,44,47,3,2,5,1,45,12,16,1,3,1,1,2,7,3,3,1,4,1,0,0,2,0,0,0,1,1,6,5,3,1,0,4,2,2,2,2,2,4,3,0,2,2,2,1,2,52,2,6,2.898961068615139,6,2,2,3,3
44178.75,1,2,2,7700,50,62,5,2,1,0,32,14,12,2,1,1,1,3,6,1,1,1,3,2,0,0,4,0,0,1,1,2,6,5,3,3,0,4,1,1,2,1,1,2,2,0,2,1,1,2,1,52,2,3,4,5,2,2,3,2
24097.5,1,2,2,7020,38,33,3,2,4,1,38,13,13,1,1,1,1,1,6,2,1,1,3,1,0,0,2,0,0,0,1,1,6,5,3,4,0,4,1,1,2,4,3,0,4,1,6,4,3,3,2,52,2,6,2.898961068615139,3,2,2,4,4
24097.5,5,2,2,136,53,73,2,2,2,1,65,15,12,1,1,1,1,6,7,2,1,1,2,1,0,0,2,0,0,1,1,1,7,5,19,4,0,4,1,1,2,1,1,8,1,1,1,1,1,1,1,16,3,3,2.898961068615139,6,1,1,1,2
24097.5,2,1,2,4230,25,14,1,1,7,1,52,2,3,0,0,2,1,4,0,3,1,2,1,2,8,4,3,0,0,1,1,2,7,5,19,0,0,4,2,2,3,2,2,7,1,1,2,2,2,1,2,52,2,3,2.898961068615139,6,1,2,2,2
146153.66858505,7,2,2,2100,69,89,1,2,1,1,50,19,12,4,1,2,1,6,2,3,1,2,3,1,0,2,4,0,0,1,1,1,7,5,3,0,0,3,2,2,1,1,2,0,2,1,2,3,3,3,2,0,3,3,2.898961068615139,5,2,1,4,2
36146.25,2,1,0,4760,31,18,1,2,10,1,32,12,9,1,0,2,1,4,9,3,1,2,4,1,0,0,5,1,1,0,1,2,7,5,3,6,0,5,3,1,3,1,1,7,1,1,1,1,1,1,2,52,2,3,2,6,1,1,2,2
14726.25,2,2,1,6320,42,45,3,2,4,0,64,12,6,1,0,1,1,3,7,1,1,2,3,1,0,0,1,0,0,0,1,1,7,5,3,2,0,5,2,1,2,2,2,7,1,1,3,2,2,1,1,32,2,3,4,6,1,1,2,2
20081.25,1,1,0,205,46,58,1,1,4,1,55,13,10,1,0,1,1,2,7,1,1,2,3,1,0,4,3,0,0,0,1,3,7,5,2,1,0,4,1,2,2,2,2,8,1,1,1,2,2,1,1,52,2,3,1,6,2,2,1,2
146153.66858505,7,2,2,7000,43,43,5,2,1,0,27,17,13,1,1,1,1,2,7,1,1,1,4,1,0,0,3,0,0,0,1,3,7,5,2,5,0,6,2,1,2,1,1,5,2,1,2,1,1,2,1,26,3,3,4,6,2,1,3,3
36146.25,1,2,2,9640,22,13,1,1,13,1,53,9,6,0,0,1,1,3,0,3,1,1,4,2,8,4,3,0,0,0,1,3,7,5,2,1,0,7,3,2,1,2,2,4,1,2,6,2,2,2,3,52,2,1,1,6,2,2,2,2
14726.25,1,2,2,7120,36,31,1,2,4,1,30,16,20,3,4,1,1,3,5,1,1,1,2,1,0,0,3,1,0,0,1,1,5,5,19,0,0,5,1,1,2,1,3,4,2,1,2,1,3,2,2,52,2,2,2,6,1,2,3,3
10040.625,8,2,2,3300,61,84,5,0,2,0,41,16,12,3,1,2,1,3,5,2,7,1,2,1,0,0,1,0,0,0,1,0,5,5,19,0,0,1,1,1,2,1,3,4,2,1,1,1,1,1,1,0,1,3,2,6,1,1,1,1
29452.5,4,2,1,650,53,75,1,2,8,1,29,14,16,1,3,2,1,2,5,1,3,1,4,1,0,0,4,0,1,0,1,2,5,5,19,5,0,4,2,1,2,1,2,5,1,1,1,1,1,2,2,52,2,3,2.898961068615139,6,1,1,2,2
36146.25,1,2,1,5550,45,51,1,2,14,1,35,16,12,3,1,1,2,3,5,1,3,1,2,1,0,0,4,0,1,0,1,2,5,5,19,1,0,4,1,1,1,1,1,2,2,1,5,1,1,2,1,52,3,2,2.898961068615139,4,1,2,3,3
29452.5,5,2,2,4760,31,18,2,2,8,1,80,12,8,1,0,2,1,2,5,2,1,2,2,1,0,0,2,0,0,0,1,1,5,5,19,6,0,4,1,2,2,1,3,8,1,1,2,1,3,2,2,0,2,3,4,6,1,1,2,2
6024.375,1,2,2,4140,20,7,1,0,4,0,43,14,11,1,1,1,1,3,5,1,7,1,2,1,0,0,5,1,0,0,1,2,5,5,19,0,0,7,2,1,1,1,1,2,2,1,5,1,1,1,2,52,2,3,5,6,2,1,3,3
4016.25,7,2,2,5700,47,55,3,0,3,1,47,12,12,1,1,2,1,3,5,1,5,1,2,1,0,0,1,0,0,0,1,0,5,5,3,1,0,4,3,1,2,1,3,3,2,1,2,4,3,2,2,0,1,3,2.898961068615139,5,2,1,2,2
3480.75,1,2,2,9620,25,16,4,0,5,0,38,13,12,1,1,1,1,2,5,2,5,1,2,1,0,0,1,0,0,0,1,1,5,5,3,4,0,4,1,1,2,4,3,0,4,2,6,1,3,3,2,18,2,3,2.898961068615139,2,2,2,4,4
6024.375,2,2,2,4040,32,21,3,2,7,1,49,12,12,1,1,2,1,3,6,3,1,1,2,1,0,0,2,0,0,0,1,1,5,5,3,2,0,4,2,1,3,1,2,1,1,1,5,1,1,2,1,52,1,3,2,5,2,2,2,2
53550,2,2,2,5400,38,29,1,2,2,1,35,14,12,1,1,2,1,1,5,3,1,1,3,1,0,0,3,0,1,0,1,2,5,5,3,6,0,4,2,1,2,1,1,8,1,2,1,4,3,1,2,52,3,2,2.898961068615139,6,1,1,2,2
11379.375,1,2,2,530,42,51,3,2,2,1,38,16,13,2,1,2,1,3,3,3,1,1,2,1,0,0,4,0,1,1,1,1,5,5,3,5,0,3,3,1,1,1,3,3,1,1,1,1,3,1,2,52,1,3,0,6,1,1,2,1
12718.125,5,2,2,8740,39,38,1,2,5,1,75,20,8,4,0,2,1,1,5,1,1,1,3,1,0,0,2,0,0,0,1,0,5,5,3,0,0,4,2,1,2,1,2,8,1,1,2,1,2,1,2,0,2,4,8,6,1,1,2,2
